id,s_date,fuel_price,max_ws
23,2011-10-07T04:00:00.000Z,3.633,81254.8
11,2011-06-03T04:00:00.000Z,3.699,81244.9
17,2010-07-02T04:00:00.000Z,2.814,81242.3
11,2012-01-20T05:00:00.000Z,3.268,81238.3
43,2010-03-26T04:00:00.000Z,2.732,81222.4
40,2012-03-23T04:00:00.000Z,3.889,81202.4
28,2011-03-25T04:00:00.000Z,3.909,81185.7
3,2012-08-17T04:00:00.000Z,3.571,81180.6
11,2010-05-28T04:00:00.000Z,2.759,81167.9
28,2011-04-29T04:00:00.000Z,4.151,81155.8
22,2011-11-11T05:00:00.000Z,3.57,81124.3
23,2011-09-02T04:00:00.000Z,3.784,81111.6
23,2011-11-11T05:00:00.000Z,3.57,81054.1
9,2012-02-24T05:00:00.000Z,3.555,81029
43,2011-03-04T05:00:00.000Z,3.288,81023.8
11,2012-06-29T04:00:00.000Z,3.286,81018.1
43,2012-07-06T04:00:00.000Z,3.227,81007.6
11,2012-09-14T04:00:00.000Z,3.717,80986.7
22,2011-03-11T05:00:00.000Z,3.6,80949.6
43,2011-06-10T04:00:00.000Z,3.648,80944.4
34,2012-10-12T04:00:00.000Z,3.603,80943.7
11,2011-07-01T04:00:00.000Z,3.524,80935.3
17,2011-08-26T04:00:00.000Z,3.57,80903.4
15,2010-02-05T05:00:00.000Z,2.954,80900.2
43,2011-08-05T04:00:00.000Z,3.684,80872.2
40,2010-04-23T04:00:00.000Z,2.895,80853.6
11,2012-04-20T04:00:00.000Z,3.877,80833.4
37,2012-02-03T05:00:00.000Z,3.36,80830.7
43,2011-05-20T04:00:00.000Z,3.907,80785.2
43,2010-07-02T04:00:00.000Z,2.669,80772.8
38,2011-12-09T05:00:00.000Z,3.644,80749.8
12,2012-06-15T04:00:00.000Z,4.144,80720.3
12,2011-02-18T05:00:00.000Z,3.43,80650
22,2011-10-14T04:00:00.000Z,3.583,80620.4
11,2011-04-29T04:00:00.000Z,3.81,80593.6
28,2012-08-31T04:00:00.000Z,4.093,80564.6
17,2011-08-05T04:00:00.000Z,3.595,80554.5
43,2012-03-23T04:00:00.000Z,3.787,80545.4
32,2010-12-31T05:00:00.000Z,2.829,80496.8
11,2010-11-05T04:00:00.000Z,2.689,80474.7
9,2012-07-13T04:00:00.000Z,3.256,80464.1
30,2012-04-20T04:00:00.000Z,3.877,80457
22,2011-04-15T04:00:00.000Z,3.823,80456.9
22,2012-01-20T05:00:00.000Z,3.542,80419.7
28,2011-12-30T05:00:00.000Z,3.428,80388.6
42,2011-03-18T04:00:00.000Z,3.892,80382.1
3,2012-08-10T04:00:00.000Z,3.494,80323.7
17,2011-07-01T04:00:00.000Z,3.613,80321.7
42,2011-02-18T05:00:00.000Z,3.43,80321.4
22,2012-04-13T04:00:00.000Z,4.025,80312.7
37,2011-02-18T05:00:00.000Z,3.045,80295.4
42,2011-06-17T04:00:00.000Z,3.935,80282.6
28,2011-01-21T05:00:00.000Z,3.223,80276.8
11,2010-08-27T04:00:00.000Z,2.619,80244.9
9,2012-01-27T05:00:00.000Z,3.29,80242
11,2012-05-18T04:00:00.000Z,3.63,80235.7
34,2012-02-10T05:00:00.000Z,3.411,80234.1
11,2010-03-26T04:00:00.000Z,2.732,80232.7
28,2012-09-28T04:00:00.000Z,3.966,80209
34,2011-12-09T05:00:00.000Z,3.153,80195.9
12,2012-07-06T04:00:00.000Z,3.765,80195.8
35,2012-08-03T04:00:00.000Z,3.654,80195.7
6,2010-10-01T04:00:00.000Z,2.603,80180.1
37,2011-06-17T04:00:00.000Z,3.637,80166.2
9,2011-08-19T04:00:00.000Z,3.554,80156.7
11,2011-03-25T04:00:00.000Z,3.473,80130
42,2012-03-23T04:00:00.000Z,4.288,80125.3
42,2011-10-21T04:00:00.000Z,3.842,80124.1
9,2010-10-08T04:00:00.000Z,2.633,80104.7
37,2011-01-21T05:00:00.000Z,3.016,80093.1
15,2010-12-17T05:00:00.000Z,3.301,80062.8
12,2012-03-23T04:00:00.000Z,4.038,80035.3
37,2011-02-11T05:00:00.000Z,3.022,80022.1
9,2011-05-20T04:00:00.000Z,3.907,80008.7
37,2012-04-06T04:00:00.000Z,3.891,79993
11,2011-05-13T04:00:00.000Z,3.899,79980.1
22,2012-03-09T05:00:00.000Z,3.876,79978.2
9,2012-03-30T04:00:00.000Z,3.845,79946.4
11,2011-04-15T04:00:00.000Z,3.743,79896.7
18,2012-10-26T04:00:00.000Z,3.917,79880.5
42,2010-04-16T04:00:00.000Z,3.109,79874.1
43,2010-06-25T04:00:00.000Z,2.653,79853.7
3,2012-07-27T04:00:00.000Z,3.407,79851.7
12,2012-05-25T04:00:00.000Z,4.293,79834.6
12,2012-04-27T04:00:00.000Z,4.193,79826.7
11,2010-07-16T04:00:00.000Z,2.623,79819.3
37,2010-04-09T04:00:00.000Z,2.77,79761.9
11,2010-09-10T04:00:00.000Z,2.565,79736.7
17,2012-01-27T05:00:00.000Z,3.058,79729
18,2010-06-25T04:00:00.000Z,2.81,79717.3
11,2010-03-19T04:00:00.000Z,2.72,79711.3
9,2011-04-29T04:00:00.000Z,3.81,79699.6
40,2011-12-30T05:00:00.000Z,3.402,79696.8
43,2012-09-21T04:00:00.000Z,3.721,79693.4
12,2010-09-03T04:00:00.000Z,3.087,79682.9
11,2011-04-08T04:00:00.000Z,3.622,79648.3
43,2011-08-12T04:00:00.000Z,3.638,79637.9
42,2010-06-04T04:00:00.000Z,2.941,79630
22,2012-05-18T04:00:00.000Z,3.899,79597.5
38,2012-06-15T04:00:00.000Z,4.144,79582.3
11,2011-05-20T04:00:00.000Z,3.907,79542.3
38,2012-03-09T05:00:00.000Z,4.25,79527.7
11,2010-07-23T04:00:00.000Z,2.608,79456.6
37,2010-08-06T04:00:00.000Z,2.627,79428.8
35,2011-03-25T04:00:00.000Z,3.625,79415.4
9,2010-03-12T05:00:00.000Z,2.667,79396.4
43,2011-01-21T05:00:00.000Z,3.016,79396.3
11,2012-10-19T04:00:00.000Z,3.594,79391
23,2012-09-07T04:00:00.000Z,3.921,79356.9
18,2012-10-05T04:00:00.000Z,4.027,79346.7
12,2012-03-30T04:00:00.000Z,4.294,79337.6
29,2010-12-17T05:00:00.000Z,3.139,79276.6
38,2012-09-14T04:00:00.000Z,4.133,79255
12,2012-07-13T04:00:00.000Z,3.723,79236.7
43,2011-10-21T04:00:00.000Z,3.353,79209
18,2011-02-04T05:00:00.000Z,3.24,79190.7
35,2012-02-03T05:00:00.000Z,3.617,79179.7
37,2011-05-06T04:00:00.000Z,3.906,79173
37,2010-05-14T04:00:00.000Z,2.854,79138.8
6,2010-09-24T04:00:00.000Z,2.624,79090.8
38,2012-10-19T04:00:00.000Z,4.449,79090.7
17,2011-03-25T04:00:00.000Z,3.435,79053.4
11,2010-10-08T04:00:00.000Z,2.633,79032.8
3,2012-06-29T04:00:00.000Z,3.286,78999.5
23,2011-09-09T04:00:00.000Z,3.809,78996.8
9,2011-10-28T04:00:00.000Z,3.372,78987
17,2011-12-16T05:00:00.000Z,3.282,78985.1
36,2010-04-16T04:00:00.000Z,2.769,78974.8
18,2010-06-11T04:00:00.000Z,2.83,78952.9
18,2012-09-07T04:00:00.000Z,3.921,78926.5
18,2010-03-26T04:00:00.000Z,2.831,78918.9
12,2012-05-11T04:00:00.000Z,4.186,78912.3
11,2012-05-11T04:00:00.000Z,3.688,78910.1
9,2011-02-11T05:00:00.000Z,3.022,78847.4
11,2010-07-30T04:00:00.000Z,2.64,78832.8
34,2012-01-13T05:00:00.000Z,3.263,78821.4
37,2011-12-02T05:00:00.000Z,3.172,78809.4
9,2011-12-09T05:00:00.000Z,3.158,78792.5
35,2012-10-19T04:00:00.000Z,3.969,78760.9
34,2012-04-06T04:00:00.000Z,3.864,78749.7
9,2012-04-20T04:00:00.000Z,3.877,78749.5
17,2011-04-01T04:00:00.000Z,3.487,78721
11,2012-08-24T04:00:00.000Z,3.62,78715.5
3,2012-05-18T04:00:00.000Z,3.63,78697.1
42,2012-10-19T04:00:00.000Z,4.449,78693
43,2011-04-22T04:00:00.000Z,3.807,78670.7
9,2011-11-18T05:00:00.000Z,3.308,78665.2
36,2010-05-14T04:00:00.000Z,2.805,78663.2
17,2010-12-03T05:00:00.000Z,2.812,78659.8
11,2011-07-22T04:00:00.000Z,3.651,78655.5
11,2010-06-25T04:00:00.000Z,2.653,78611.5
17,2011-06-10T04:00:00.000Z,3.732,78567
12,2012-08-10T04:00:00.000Z,3.811,78555.3
12,2011-08-26T04:00:00.000Z,3.74,78553
34,2012-06-15T04:00:00.000Z,3.372,78552.2
9,2012-10-05T04:00:00.000Z,3.617,78550.8
42,2012-01-27T05:00:00.000Z,3.675,78538.5
43,2012-05-04T04:00:00.000Z,3.749,78518
43,2010-05-28T04:00:00.000Z,2.759,78504
12,2010-03-05T05:00:00.000Z,2.987,78479.5
11,2012-05-25T04:00:00.000Z,3.561,78476.5
42,2010-12-03T05:00:00.000Z,3.041,78474
38,2012-08-31T04:00:00.000Z,4.093,78433.2
12,2011-08-05T04:00:00.000Z,3.803,78429.2
22,2011-05-20T04:00:00.000Z,4.101,78427.6
35,2010-08-13T04:00:00.000Z,2.805,78424.7
35,2012-10-26T04:00:00.000Z,3.882,78390.7
38,2012-04-13T04:00:00.000Z,4.254,78375.4
42,2010-09-17T04:00:00.000Z,3.028,78362.5
35,2012-03-16T04:00:00.000Z,3.862,78323.2
43,2012-07-20T04:00:00.000Z,3.311,78318.6
34,2011-08-12T04:00:00.000Z,3.617,78297.3
22,2012-01-27T05:00:00.000Z,3.568,78296.2
23,2010-08-13T04:00:00.000Z,2.81,78283.5
8,2010-12-17T05:00:00.000Z,2.869,78274.1
11,2010-05-21T04:00:00.000Z,2.826,78227.8
12,2012-08-03T04:00:00.000Z,3.76,78226.8
40,2010-06-25T04:00:00.000Z,2.81,78221.5
22,2012-06-22T04:00:00.000Z,3.629,78191.4
18,2010-08-06T04:00:00.000Z,2.792,78149.7
37,2012-06-29T04:00:00.000Z,3.286,78147.6
9,2012-01-20T05:00:00.000Z,3.268,78136.3
12,2012-07-20T04:00:00.000Z,3.726,78081.5
22,2011-06-17T04:00:00.000Z,3.873,78074.7
43,2012-01-27T05:00:00.000Z,3.29,78074.5
18,2011-10-07T04:00:00.000Z,3.633,78063.1
17,2011-04-22T04:00:00.000Z,3.655,78061.1
11,2012-07-27T04:00:00.000Z,3.407,78056.9
17,2011-12-09T05:00:00.000Z,3.341,78054.7
18,2010-07-16T04:00:00.000Z,2.796,78036.5
9,2010-04-16T04:00:00.000Z,2.808,78014
18,2011-11-11T05:00:00.000Z,3.57,78000.7
18,2010-10-08T04:00:00.000Z,2.776,77991.8
18,2012-02-17T05:00:00.000Z,3.703,77977.5
3,2012-09-28T04:00:00.000Z,3.666,77952.5
12,2012-08-17T04:00:00.000Z,4.002,77949
11,2010-09-17T04:00:00.000Z,2.582,77938.5
34,2012-01-06T05:00:00.000Z,3.158,77937.6
17,2011-10-28T04:00:00.000Z,3.567,77917.7
22,2012-05-11T04:00:00.000Z,3.947,77886.6
17,2011-09-02T04:00:00.000Z,3.58,77886
34,2012-05-25T04:00:00.000Z,3.551,77865
3,2012-03-30T04:00:00.000Z,3.845,77858.6
34,2011-07-08T04:00:00.000Z,3.469,77837.9
23,2010-09-10T04:00:00.000Z,2.717,77833
17,2011-04-08T04:00:00.000Z,3.547,77802.1
11,2010-04-23T04:00:00.000Z,2.795,77792.4
12,2010-12-10T05:00:00.000Z,3.203,77759
12,2011-05-06T04:00:00.000Z,4.193,77753.7
18,2011-02-11T05:00:00.000Z,3.255,77705.9
43,2010-04-30T04:00:00.000Z,2.78,77698.2
11,2011-10-21T04:00:00.000Z,3.353,77697.5
12,2012-10-05T04:00:00.000Z,3.966,77695.1
11,2011-10-28T04:00:00.000Z,3.372,77685.6
23,2012-10-12T04:00:00.000Z,4.029,77649.2
22,2010-03-05T05:00:00.000Z,2.766,77636.6
16,2011-09-02T04:00:00.000Z,3.511,77614.7
11,2010-04-30T04:00:00.000Z,2.78,77614.1
22,2011-11-04T04:00:00.000Z,3.586,77602.8
38,2012-08-10T04:00:00.000Z,3.811,77593.1
9,2012-10-12T04:00:00.000Z,3.601,77592.9
37,2010-12-17T05:00:00.000Z,2.869,77589.4
11,2011-06-24T04:00:00.000Z,3.594,77571.2
34,2010-06-11T04:00:00.000Z,2.668,77554.4
34,2012-09-07T04:00:00.000Z,3.709,77551.1
22,2012-09-28T04:00:00.000Z,4.018,77545.8
9,2010-07-09T04:00:00.000Z,2.642,77537.5
12,2011-06-10T04:00:00.000Z,3.981,77511.7
43,2010-11-05T04:00:00.000Z,2.689,77499.9
9,2011-04-22T04:00:00.000Z,3.807,77479.1
17,2011-05-20T04:00:00.000Z,3.802,77472.6
17,2011-06-03T04:00:00.000Z,3.752,77455.6
11,2010-12-31T05:00:00.000Z,2.943,77454.2
11,2011-09-23T04:00:00.000Z,3.467,77442.9
12,2012-04-20T04:00:00.000Z,4.222,77439.9
22,2012-03-30T04:00:00.000Z,3.921,77434
37,2010-12-24T05:00:00.000Z,2.886,77401.2
34,2012-08-17T04:00:00.000Z,3.552,77379.5
12,2012-06-22T04:00:00.000Z,4.014,77377
17,2010-09-24T04:00:00.000Z,2.872,77368.7
9,2010-08-06T04:00:00.000Z,2.627,77368.5
38,2012-04-27T04:00:00.000Z,4.193,77359.2
37,2010-05-21T04:00:00.000Z,2.826,77349.9
17,2012-01-20T05:00:00.000Z,3.047,77338.1
22,2011-07-01T04:00:00.000Z,3.815,77317.9
11,2012-02-24T05:00:00.000Z,3.555,77312.2
35,2011-09-09T04:00:00.000Z,3.738,77293.2
23,2012-07-20T04:00:00.000Z,3.61,77292.3
22,2012-06-08T04:00:00.000Z,3.746,77281.2
34,2011-06-17T04:00:00.000Z,3.618,77269.3
17,2011-11-04T04:00:00.000Z,3.538,77263.1
12,2012-05-18T04:00:00.000Z,4.11,77251.8
43,2011-09-23T04:00:00.000Z,3.467,77215.2
23,2012-09-21T04:00:00.000Z,4.056,77184
9,2010-09-10T04:00:00.000Z,2.565,77159.6
23,2012-06-08T04:00:00.000Z,3.746,77140.9
9,2011-06-17T04:00:00.000Z,3.637,77123.3
12,2011-06-03T04:00:00.000Z,4.031,77121
42,2011-06-03T04:00:00.000Z,3.893,77103.4
25,2010-12-17T05:00:00.000Z,3.14,77085.6
9,2011-11-04T04:00:00.000Z,3.332,77064.3
12,2012-06-29T04:00:00.000Z,3.875,77061.5
42,2011-01-21T05:00:00.000Z,3.336,77042
34,2011-08-19T04:00:00.000Z,3.55,77029
22,2012-07-13T04:00:00.000Z,3.561,76994.5
28,2011-01-28T05:00:00.000Z,3.342,76957.6
12,2012-09-07T04:00:00.000Z,4.124,76954.3
22,2010-04-09T04:00:00.000Z,2.849,76940.4
22,2011-01-07T05:00:00.000Z,3.193,76917.3
28,2010-10-22T04:00:00.000Z,3.014,76866.6
12,2011-09-09T04:00:00.000Z,3.913,76787.1
12,2011-07-08T04:00:00.000Z,3.705,76780
37,2010-03-26T04:00:00.000Z,2.732,76755.3
7,2010-12-17T05:00:00.000Z,2.778,76738.4
34,2012-06-22T04:00:00.000Z,3.329,76724.9
22,2012-03-23T04:00:00.000Z,3.889,76712
37,2010-11-12T05:00:00.000Z,2.728,76709
35,2012-08-31T04:00:00.000Z,3.867,76706.5
9,2010-02-12T05:00:00.000Z,2.548,76652.3
11,2010-12-03T05:00:00.000Z,2.708,76633.7
23,2012-06-01T04:00:00.000Z,3.798,76627.7
12,2011-09-16T04:00:00.000Z,3.918,76625.4
9,2011-07-22T04:00:00.000Z,3.651,76624.9
17,2011-05-06T04:00:00.000Z,3.744,76554.4
30,2011-01-07T05:00:00.000Z,2.976,76554.1
37,2011-11-04T04:00:00.000Z,3.332,76552.7
9,2012-06-15T04:00:00.000Z,3.393,76509.4
37,2011-02-04T05:00:00.000Z,2.989,76504.6
17,2010-05-07T04:00:00.000Z,2.948,76476.9
37,2012-03-30T04:00:00.000Z,3.845,76473.5
18,2010-08-20T04:00:00.000Z,2.796,76418
23,2010-06-11T04:00:00.000Z,2.83,76405.7
9,2010-12-17T05:00:00.000Z,2.869,76401.1
11,2010-05-14T04:00:00.000Z,2.854,76388.2
37,2012-01-13T05:00:00.000Z,3.261,76379.9
34,2012-06-08T04:00:00.000Z,3.433,76371.7
9,2011-06-24T04:00:00.000Z,3.594,76365.8
34,2012-01-20T05:00:00.000Z,3.273,76352
37,2011-11-25T05:00:00.000Z,3.236,76351.1
15,2010-02-12T05:00:00.000Z,2.94,76330.5
37,2010-10-08T04:00:00.000Z,2.633,76322.5
35,2012-06-01T04:00:00.000Z,3.742,76321.3
43,2012-08-24T04:00:00.000Z,3.62,76299.4
35,2010-08-27T04:00:00.000Z,2.755,76279
15,2012-02-10T05:00:00.000Z,3.826,76278.9
12,2012-06-01T04:00:00.000Z,4.277,76278.6
40,2010-04-30T04:00:00.000Z,2.935,76262.6
17,2012-08-31T04:00:00.000Z,3.624,76260.2
12,2011-04-01T04:00:00.000Z,3.772,76247.1
9,2011-04-15T04:00:00.000Z,3.743,76235
11,2011-07-29T04:00:00.000Z,3.682,76203.3
9,2010-10-01T04:00:00.000Z,2.603,76201.3
9,2010-06-18T04:00:00.000Z,2.637,76187.1
43,2012-08-03T04:00:00.000Z,3.417,76139.3
12,2011-11-11T05:00:00.000Z,3.824,76102.7
42,2011-12-02T05:00:00.000Z,3.701,76100.4
35,2011-11-04T04:00:00.000Z,3.551,76095.1
42,2011-02-25T05:00:00.000Z,3.398,76058.4
23,2010-03-05T05:00:00.000Z,2.766,76042.2
12,2012-07-27T04:00:00.000Z,3.769,76008.5
36,2010-05-07T04:00:00.000Z,2.786,76003.2
11,2012-04-27T04:00:00.000Z,3.814,75994.7
22,2011-10-21T04:00:00.000Z,3.618,75976.3
23,2011-08-05T04:00:00.000Z,3.903,75963.6
23,2012-07-13T04:00:00.000Z,3.561,75919.1
43,2011-06-03T04:00:00.000Z,3.699,75907.3
17,2010-11-19T05:00:00.000Z,2.842,75898.9
43,2011-08-26T04:00:00.000Z,3.523,75894
11,2011-12-02T05:00:00.000Z,3.172,75879.6
23,2011-06-17T04:00:00.000Z,3.873,75877.5
37,2010-11-26T05:00:00.000Z,2.735,75848.5
22,2010-07-02T04:00:00.000Z,2.815,75833
34,2012-08-10T04:00:00.000Z,3.476,75807.9
12,2011-06-17T04:00:00.000Z,3.935,75804.6
18,2010-09-03T04:00:00.000Z,2.735,75767.2
22,2012-04-20T04:00:00.000Z,4.046,75721.7
34,2010-08-20T04:00:00.000Z,2.671,75706.4
30,2011-11-25T05:00:00.000Z,3.236,75698.9
42,2012-09-21T04:00:00.000Z,4.125,75693.8
17,2010-06-11T04:00:00.000Z,2.841,75689.4
43,2010-07-30T04:00:00.000Z,2.64,75672.7
37,2011-02-25T05:00:00.000Z,3.065,75665.2
12,2011-07-15T04:00:00.000Z,3.692,75649.5
38,2012-01-13T05:00:00.000Z,3.657,75615.8
11,2011-04-22T04:00:00.000Z,3.807,75564.9
43,2010-10-29T04:00:00.000Z,2.716,75543.7
43,2011-10-28T04:00:00.000Z,3.372,75542.2
34,2010-11-19T05:00:00.000Z,2.78,75523.7
35,2010-11-12T05:00:00.000Z,2.931,75509.9
9,2010-07-16T04:00:00.000Z,2.623,75477.9
22,2011-10-28T04:00:00.000Z,3.604,75432.3
11,2011-03-11T05:00:00.000Z,3.459,75419.5
23,2012-05-04T04:00:00.000Z,3.991,75405.3
22,2011-05-06T04:00:00.000Z,4.078,75354.3
42,2011-08-19T04:00:00.000Z,3.743,75353.7
34,2012-10-19T04:00:00.000Z,3.61,75334.3
35,2010-09-03T04:00:00.000Z,2.715,75318.9
30,2012-03-30T04:00:00.000Z,3.845,75314.7
43,2011-06-24T04:00:00.000Z,3.594,75309.9
9,2010-07-02T04:00:00.000Z,2.669,75304.6
7,2010-12-31T05:00:00.000Z,2.829,75298.6
8,2011-12-16T05:00:00.000Z,3.159,75290.8
17,2011-03-11T05:00:00.000Z,3.346,75288.7
22,2012-07-27T04:00:00.000Z,3.701,75279.8
12,2011-04-15T04:00:00.000Z,3.868,75276
34,2011-06-10T04:00:00.000Z,3.64,75271
11,2010-10-15T04:00:00.000Z,2.72,75243.7
22,2012-10-26T04:00:00.000Z,3.917,75239
34,2011-10-07T04:00:00.000Z,3.299,75217.3
17,2011-06-24T04:00:00.000Z,3.668,75210.6
42,2010-09-03T04:00:00.000Z,3.087,75209
45,2011-08-26T04:00:00.000Z,3.704,75204.8
22,2012-08-03T04:00:00.000Z,3.698,75185.4
12,2011-05-13T04:00:00.000Z,4.202,75184.6
34,2012-10-05T04:00:00.000Z,3.62,75184.4
5,2012-04-06T04:00:00.000Z,3.891,75177.9
12,2010-08-27T04:00:00.000Z,3.129,75148.9
43,2012-06-22T04:00:00.000Z,3.346,75115.1
30,2010-12-24T05:00:00.000Z,2.886,75109.8
38,2012-03-30T04:00:00.000Z,4.294,75108.1
12,2011-10-21T04:00:00.000Z,3.842,75099.7
18,2012-04-06T04:00:00.000Z,3.957,75087.6
34,2011-09-02T04:00:00.000Z,3.533,75050.8
5,2011-12-02T05:00:00.000Z,3.172,75041.8
18,2010-04-09T04:00:00.000Z,2.849,75018.6
43,2012-10-26T04:00:00.000Z,3.506,75010.9
35,2012-09-21T04:00:00.000Z,4.038,74993.8
40,2011-04-29T04:00:00.000Z,3.988,74963.2
35,2011-04-01T04:00:00.000Z,3.638,74942.8
42,2011-09-23T04:00:00.000Z,3.789,74920.2
17,2011-07-29T04:00:00.000Z,3.574,74913
34,2012-05-04T04:00:00.000Z,3.747,74887.8
35,2012-06-08T04:00:00.000Z,3.689,74877.9
12,2011-04-08T04:00:00.000Z,4.003,74873
11,2011-04-01T04:00:00.000Z,3.524,74869.7
42,2010-06-18T04:00:00.000Z,2.935,74854.9
18,2010-04-23T04:00:00.000Z,2.895,74853.6
42,2011-09-02T04:00:00.000Z,3.798,74851.4
42,2012-07-20T04:00:00.000Z,3.589,74850.7
16,2011-01-07T05:00:00.000Z,2.882,74846.2
23,2010-06-04T04:00:00.000Z,2.857,74840.3
9,2012-03-16T04:00:00.000Z,3.734,74839.1
16,2012-09-07T04:00:00.000Z,3.596,74836.9
12,2011-08-19T04:00:00.000Z,3.743,74825.6
23,2011-08-12T04:00:00.000Z,3.88,74819
42,2010-02-19T05:00:00.000Z,2.915,74798.5
22,2010-09-03T04:00:00.000Z,2.735,74795.2
37,2011-04-01T04:00:00.000Z,3.524,74788.1
34,2011-08-05T04:00:00.000Z,3.662,74782.4
12,2011-12-02T05:00:00.000Z,3.701,74780.6
21,2010-12-10T05:00:00.000Z,2.843,74769.8
12,2011-03-18T04:00:00.000Z,3.692,74730.2
34,2012-02-17T05:00:00.000Z,3.493,74705.3
12,2011-05-20T04:00:00.000Z,4.169,74696
8,2011-05-06T04:00:00.000Z,3.906,74664.1
37,2011-12-09T05:00:00.000Z,3.158,74663.6
42,2012-06-22T04:00:00.000Z,4.014,74662.3
23,2011-06-10T04:00:00.000Z,3.924,74656.9
37,2012-03-09T05:00:00.000Z,3.669,74639
34,2011-09-09T04:00:00.000Z,3.554,74632.5
34,2011-04-22T04:00:00.000Z,3.781,74617.7
34,2011-07-22T04:00:00.000Z,3.627,74614.9
11,2011-05-27T04:00:00.000Z,3.786,74613.1
38,2012-05-25T04:00:00.000Z,4.293,74590.3
17,2011-10-21T04:00:00.000Z,3.579,74587.5
17,2010-09-17T04:00:00.000Z,2.875,74582.9
18,2011-04-22T04:00:00.000Z,3.919,74571.2
35,2010-09-17T04:00:00.000Z,2.706,74568.1
36,2010-04-30T04:00:00.000Z,2.725,74557.2
38,2011-09-16T04:00:00.000Z,3.918,74548
34,2010-12-17T05:00:00.000Z,2.884,74537.6
22,2012-06-15T04:00:00.000Z,3.683,74458.5
17,2011-08-12T04:00:00.000Z,3.606,74444.1
18,2011-11-18T05:00:00.000Z,3.571,74443
23,2011-01-07T05:00:00.000Z,3.193,74441.3
36,2010-04-09T04:00:00.000Z,2.743,74438.3
22,2011-12-30T05:00:00.000Z,3.402,74416.3
18,2012-08-24T04:00:00.000Z,3.874,74394.1
43,2012-04-27T04:00:00.000Z,3.814,74382.5
34,2011-05-27T04:00:00.000Z,3.771,74374.5
43,2011-02-25T05:00:00.000Z,3.065,74373.9
34,2011-11-04T04:00:00.000Z,3.322,74365.5
34,2011-07-01T04:00:00.000Z,3.504,74360.3
42,2012-10-26T04:00:00.000Z,4.301,74357.3
34,2012-09-21T04:00:00.000Z,3.721,74319.3
35,2011-09-30T04:00:00.000Z,3.645,74257.5
12,2011-10-07T04:00:00.000Z,3.827,74250.2
22,2010-05-07T04:00:00.000Z,2.981,74231.4
11,2011-09-30T04:00:00.000Z,3.355,74209.7
22,2011-05-13T04:00:00.000Z,4.095,74208.5
12,2012-01-06T05:00:00.000Z,3.599,74202.6
12,2011-12-09T05:00:00.000Z,3.644,74198.8
12,2011-03-11T05:00:00.000Z,3.818,74190.3
22,2010-10-29T04:00:00.000Z,2.938,74189.5
38,2012-02-03T05:00:00.000Z,3.702,74185.5
43,2012-06-01T04:00:00.000Z,3.501,74157.2
17,2011-08-19T04:00:00.000Z,3.578,74142.6
34,2012-03-16T04:00:00.000Z,3.707,74134.6
37,2010-10-29T04:00:00.000Z,2.716,74119.8
17,2010-06-18T04:00:00.000Z,2.819,74109.3
11,2012-01-27T05:00:00.000Z,3.29,74108.6
12,2010-06-04T04:00:00.000Z,2.941,74107.3
22,2012-02-03T05:00:00.000Z,3.633,74089.4
37,2011-05-20T04:00:00.000Z,3.907,74060.9
35,2011-08-19T04:00:00.000Z,3.747,74008.2
42,2012-06-01T04:00:00.000Z,4.277,73988.3
9,2011-09-30T04:00:00.000Z,3.355,73974.8
12,2012-10-26T04:00:00.000Z,4.301,73961.1
22,2012-05-25T04:00:00.000Z,3.85,73955.7
8,2011-11-18T05:00:00.000Z,3.308,73952.2
8,2011-06-17T04:00:00.000Z,3.637,73945
34,2012-08-03T04:00:00.000Z,3.374,73944.7
12,2011-07-01T04:00:00.000Z,3.842,73940.2
34,2011-06-24T04:00:00.000Z,3.57,73936.5
35,2010-05-28T04:00:00.000Z,2.899,73908.7
37,2010-12-10T05:00:00.000Z,2.843,73902.2
34,2011-11-11T05:00:00.000Z,3.286,73897.6
5,2012-03-02T05:00:00.000Z,3.63,73893.5
9,2010-03-26T04:00:00.000Z,2.732,73889.8
37,2010-02-19T05:00:00.000Z,2.514,73869.1
17,2011-01-14T05:00:00.000Z,2.903,73857.7
23,2011-11-18T05:00:00.000Z,3.571,73856.3
22,2012-09-21T04:00:00.000Z,4.056,73852.5
34,2012-06-01T04:00:00.000Z,3.483,73811.9
12,2011-07-22T04:00:00.000Z,3.794,73804.5
11,2010-09-24T04:00:00.000Z,2.624,73804
23,2012-10-19T04:00:00.000Z,4,73797.3
34,2012-03-09T05:00:00.000Z,3.667,73793
42,2012-08-24T04:00:00.000Z,4.055,73751.2
34,2012-07-20T04:00:00.000Z,3.263,73738.9
12,2011-08-12T04:00:00.000Z,3.701,73729.5
22,2010-05-28T04:00:00.000Z,2.906,73723
9,2010-06-11T04:00:00.000Z,2.668,73720.2
17,2010-07-16T04:00:00.000Z,2.791,73708.5
35,2011-06-03T04:00:00.000Z,3.922,73700
9,2010-02-19T05:00:00.000Z,2.514,73690.2
17,2010-05-28T04:00:00.000Z,2.908,73689.6
12,2011-11-04T04:00:00.000Z,3.828,73685.7
43,2011-04-01T04:00:00.000Z,3.524,73683.5
43,2012-09-28T04:00:00.000Z,3.666,73678.4
9,2010-03-19T04:00:00.000Z,2.72,73670.7
38,2012-06-01T04:00:00.000Z,4.277,73669.9
8,2011-12-02T05:00:00.000Z,3.172,73651.1
