id,s_date,temperature,max_ws
11,2011-11-04T04:00:00.000Z,61.13,83789.4
9,2011-07-01T04:00:00.000Z,89.14,83780.4
42,2012-05-18T04:00:00.000Z,85.19,83776.6
43,2010-10-01T04:00:00.000Z,77.93,83776.1
40,2012-04-13T04:00:00.000Z,40.65,83756.2
28,2012-04-27T04:00:00.000Z,77.99,83734.9
40,2010-05-28T04:00:00.000Z,67.88,83717.3
18,2010-11-12T05:00:00.000Z,43.17,83657
17,2012-03-09T05:00:00.000Z,32.02,83630.2
17,2012-02-10T05:00:00.000Z,23.63,83597.2
40,2010-07-16T04:00:00.000Z,74.25,83565.7
12,2012-02-24T05:00:00.000Z,53.13,83562.1
23,2010-08-06T04:00:00.000Z,70.03,83529.2
40,2010-07-23T04:00:00.000Z,71.79,83523.2
9,2012-06-08T04:00:00.000Z,78.91,83518
45,2011-12-16T05:00:00.000Z,39.93,83514.9
3,2012-06-15T04:00:00.000Z,84.66,83514.3
3,2012-10-26T04:00:00.000Z,74.66,83489
9,2010-11-12T05:00:00.000Z,61.59,83488.9
11,2012-08-10T04:00:00.000Z,86.21,83465.2
3,2012-03-23T04:00:00.000Z,66.53,83460
9,2010-10-29T04:00:00.000Z,64.43,83454.3
9,2011-02-04T05:00:00.000Z,31.82,83428.2
9,2011-01-14T05:00:00.000Z,36.43,83424.8
9,2011-09-09T04:00:00.000Z,75.65,83424.1
23,2010-12-31T05:00:00.000Z,19.05,83414.8
43,2011-10-14T04:00:00.000Z,68.09,83405.1
43,2010-04-23T04:00:00.000Z,62.71,83382
43,2011-03-18T04:00:00.000Z,68.98,83371.1
11,2012-03-02T05:00:00.000Z,62.61,83359
37,2010-02-26T05:00:00.000Z,50.87,83352.1
12,2011-09-02T04:00:00.000Z,93.66,83335.2
17,2012-05-11T04:00:00.000Z,49.96,83334
9,2010-09-03T04:00:00.000Z,82.47,83312.2
11,2012-08-31T04:00:00.000Z,86.49,83303.8
9,2011-06-10T04:00:00.000Z,85.81,83295.7
23,2011-10-28T04:00:00.000Z,42.57,83214.3
38,2012-01-06T05:00:00.000Z,50.43,83184.2
11,2012-05-04T04:00:00.000Z,79.07,83133.3
12,2012-03-02T05:00:00.000Z,52.27,83119.5
11,2010-04-02T04:00:00.000Z,66.16,83095.6
40,2010-07-30T04:00:00.000Z,71.35,83071.8
3,2012-06-22T04:00:00.000Z,82.7,83066
8,2011-01-07T05:00:00.000Z,35.77,83057.9
43,2010-11-12T05:00:00.000Z,59.98,83053
38,2012-10-12T04:00:00.000Z,71.74,83007.9
37,2010-03-12T05:00:00.000Z,61.96,83004.4
22,2011-09-16T04:00:00.000Z,68.08,82999.7
11,2011-10-14T04:00:00.000Z,75.56,82996.7
11,2010-11-12T05:00:00.000Z,63.74,82989.4
9,2011-07-15T04:00:00.000Z,90.45,82968.5
11,2011-03-18T04:00:00.000Z,70.17,82967.1
11,2010-04-16T04:00:00.000Z,67.81,82965.2
18,2011-02-25T05:00:00.000Z,26.15,82955.9
37,2010-03-05T05:00:00.000Z,51.33,82953.8
43,2011-01-07T05:00:00.000Z,40.47,82940.3
43,2010-12-17T05:00:00.000Z,56.51,82924.3
11,2012-09-07T04:00:00.000Z,85.17,82872.5
11,2011-09-16T04:00:00.000Z,85.11,82841.9
43,2011-02-18T05:00:00.000Z,59.15,82837.7
35,2011-10-14T04:00:00.000Z,64.78,82828.8
34,2011-12-16T05:00:00.000Z,32.31,82795
9,2011-01-21T05:00:00.000Z,44.72,82758.5
42,2012-08-03T04:00:00.000Z,84.76,82750.7
43,2010-11-19T05:00:00.000Z,54.96,82748.3
9,2012-05-18T04:00:00.000Z,69.52,82741.1
40,2011-05-13T04:00:00.000Z,54.09,82726.8
12,2012-04-06T04:00:00.000Z,64.05,82702
17,2011-02-25T05:00:00.000Z,24.36,82659.5
11,2011-12-30T05:00:00.000Z,48.86,82653
11,2012-09-28T04:00:00.000Z,77.67,82639.4
9,2011-09-02T04:00:00.000Z,89.33,82635
11,2011-08-26T04:00:00.000Z,89.09,82623.5
9,2012-04-27T04:00:00.000Z,73.07,82602.4
28,2012-08-24T04:00:00.000Z,85.32,82585.6
43,2011-02-11T05:00:00.000Z,40.65,82572.8
22,2012-01-06T05:00:00.000Z,34.61,82570.5
9,2010-11-05T04:00:00.000Z,58.69,82565
9,2010-04-23T04:00:00.000Z,61.26,82534.4
40,2010-09-24T04:00:00.000Z,55.63,82501.4
9,2011-09-16T04:00:00.000Z,77.95,82488.6
9,2012-05-04T04:00:00.000Z,78.98,82463.3
43,2012-02-03T05:00:00.000Z,51.92,82455.9
11,2012-07-20T04:00:00.000Z,82.41,82448.7
42,2012-04-20T04:00:00.000Z,67.75,82439
12,2012-03-09T05:00:00.000Z,54.54,82428.8
7,2011-12-30T05:00:00.000Z,15.56,82424.2
23,2012-06-29T04:00:00.000Z,64.23,82395.9
9,2011-12-23T05:00:00.000Z,44.43,82352.5
42,2010-05-14T04:00:00.000Z,73.88,82330.2
38,2012-08-03T04:00:00.000Z,88.16,82322.8
18,2010-07-02T04:00:00.000Z,71.22,82285.8
22,2012-08-31T04:00:00.000Z,71.93,82280.3
11,2011-07-15T04:00:00.000Z,88.3,82248.2
42,2010-07-16T04:00:00.000Z,91.8,82205.5
35,2010-09-10T04:00:00.000Z,70.38,82173.7
9,2011-06-03T04:00:00.000Z,85.8,82075.4
23,2011-06-24T04:00:00.000Z,63.8,82044.6
11,2011-09-09T04:00:00.000Z,84.91,81993.3
12,2012-04-13T04:00:00.000Z,64.28,81975.7
17,2011-01-28T05:00:00.000Z,22.16,81969.7
28,2010-10-29T04:00:00.000Z,61.09,81961.4
12,2011-03-04T05:00:00.000Z,51.72,81948.7
11,2011-01-21T05:00:00.000Z,51.51,81921.9
9,2011-09-23T04:00:00.000Z,74.42,81917
23,2010-02-26T05:00:00.000Z,32.68,81875
34,2012-07-06T04:00:00.000Z,77.95,81871
9,2011-03-25T04:00:00.000Z,68.79,81866.4
23,2010-07-23T04:00:00.000Z,70.2,81848.8
35,2010-04-09T04:00:00.000Z,62.62,81833.4
12,2012-02-03T05:00:00.000Z,50.58,81824.2
43,2010-07-23T04:00:00.000Z,86.6,81813.2
9,2012-03-23T04:00:00.000Z,58.79,81799.8
23,2012-06-22T04:00:00.000Z,71.82,81682.5
16,2010-09-10T04:00:00.000Z,57.24,81655.2
3,2012-08-31T04:00:00.000Z,85.18,81614.8
12,2012-08-31T04:00:00.000Z,89.78,81614
17,2011-03-04T05:00:00.000Z,24.21,81574.5
40,2010-05-21T04:00:00.000Z,56.75,81573.8
11,2010-07-09T04:00:00.000Z,83.01,81550.5
23,2011-07-08T04:00:00.000Z,69.92,81546.8
35,2012-07-06T04:00:00.000Z,82.08,81484.7
18,2010-08-27T04:00:00.000Z,67.05,81475.8
17,2012-09-21T04:00:00.000Z,58.43,81460.5
28,2012-09-21T04:00:00.000Z,82.97,81457.7
12,2012-03-16T04:00:00.000Z,64.44,81436.8
17,2012-07-27T04:00:00.000Z,74.2,81433.5
34,2011-11-18T05:00:00.000Z,46,81432.9
23,2010-07-30T04:00:00.000Z,69.71,81429.6
43,2010-08-27T04:00:00.000Z,80.32,81410
43,2012-02-24T05:00:00.000Z,53.53,81405.8
43,2010-12-10T05:00:00.000Z,52.52,81391
43,2011-05-06T04:00:00.000Z,66.77,81384
12,2012-05-04T04:00:00.000Z,76.03,81374.3
18,2011-08-26T04:00:00.000Z,70.32,81362
23,2012-08-03T04:00:00.000Z,71.51,81356.3
9,2012-01-13T05:00:00.000Z,42.44,81314.2
17,2012-06-01T04:00:00.000Z,54.13,81303.5
35,2010-05-07T04:00:00.000Z,69.02,81284.9
43,2010-09-24T04:00:00.000Z,77.42,81284
42,2012-02-24T05:00:00.000Z,56.02,81277.1
42,2010-11-19T05:00:00.000Z,58.83,81262.6
23,2011-10-07T04:00:00.000Z,49,81254.8
11,2011-06-03T04:00:00.000Z,86.14,81244.9
17,2010-07-02T04:00:00.000Z,68.98,81242.3
11,2012-01-20T05:00:00.000Z,56.43,81238.3
43,2010-03-26T04:00:00.000Z,54.53,81222.4
40,2012-03-23T04:00:00.000Z,52.27,81202.4
28,2011-03-25T04:00:00.000Z,54.4,81185.7
3,2012-08-17T04:00:00.000Z,87.36,81180.6
11,2010-05-28T04:00:00.000Z,79.69,81167.9
28,2011-04-29T04:00:00.000Z,68.27,81155.8
22,2011-11-11T05:00:00.000Z,47.8,81124.3
23,2011-09-02T04:00:00.000Z,65.33,81111.6
23,2011-11-11T05:00:00.000Z,44.04,81054.1
9,2012-02-24T05:00:00.000Z,53.67,81029
43,2011-03-04T05:00:00.000Z,60.26,81023.8
11,2012-06-29T04:00:00.000Z,87.86,81018.1
43,2012-07-06T04:00:00.000Z,82.68,81007.6
11,2012-09-14T04:00:00.000Z,79.61,80986.7
22,2011-03-11T05:00:00.000Z,41.42,80949.6
43,2011-06-10T04:00:00.000Z,85.81,80944.4
34,2012-10-12T04:00:00.000Z,59.94,80943.7
11,2011-07-01T04:00:00.000Z,86.43,80935.3
17,2011-08-26T04:00:00.000Z,72.04,80903.4
15,2010-02-05T05:00:00.000Z,19.83,80900.2
43,2011-08-05T04:00:00.000Z,87.47,80872.2
40,2010-04-23T04:00:00.000Z,45.85,80853.6
11,2012-04-20T04:00:00.000Z,71.97,80833.4
37,2012-02-03T05:00:00.000Z,61.33,80830.7
43,2011-05-20T04:00:00.000Z,74.21,80785.2
43,2010-07-02T04:00:00.000Z,80.17,80772.8
38,2011-12-09T05:00:00.000Z,42.17,80749.8
12,2012-06-15T04:00:00.000Z,85.94,80720.3
12,2011-02-18T05:00:00.000Z,53.35,80650
22,2011-10-14T04:00:00.000Z,62.63,80620.4
11,2011-04-29T04:00:00.000Z,79.97,80593.6
28,2012-08-31T04:00:00.000Z,89.78,80564.6
17,2011-08-05T04:00:00.000Z,65.71,80554.5
43,2012-03-23T04:00:00.000Z,56.28,80545.4
32,2010-12-31T05:00:00.000Z,27.7,80496.8
11,2010-11-05T04:00:00.000Z,64.41,80474.7
9,2012-07-13T04:00:00.000Z,82.39,80464.1
30,2012-04-20T04:00:00.000Z,66.97,80457
22,2011-04-15T04:00:00.000Z,48.88,80456.9
22,2012-01-20T05:00:00.000Z,29.16,80419.7
28,2011-12-30T05:00:00.000Z,44.64,80388.6
42,2011-03-18T04:00:00.000Z,70.12,80382.1
3,2012-08-10T04:00:00.000Z,85.85,80323.7
17,2011-07-01T04:00:00.000Z,67.39,80321.7
42,2011-02-18T05:00:00.000Z,61.77,80321.4
22,2012-04-13T04:00:00.000Z,49.89,80312.7
37,2011-02-18T05:00:00.000Z,57.48,80295.4
42,2011-06-17T04:00:00.000Z,87.96,80282.6
28,2011-01-21T05:00:00.000Z,53.53,80276.8
11,2010-08-27T04:00:00.000Z,87.7,80244.9
9,2012-01-27T05:00:00.000Z,49.38,80242
11,2012-05-18T04:00:00.000Z,72.53,80235.7
34,2012-02-10T05:00:00.000Z,36.7,80234.1
11,2010-03-26T04:00:00.000Z,58.09,80232.7
28,2012-09-28T04:00:00.000Z,81.22,80209
34,2011-12-09T05:00:00.000Z,24.69,80195.9
12,2012-07-06T04:00:00.000Z,89.13,80195.8
35,2012-08-03T04:00:00.000Z,75.22,80195.7
6,2010-10-01T04:00:00.000Z,70.69,80180.1
37,2011-06-17T04:00:00.000Z,84.43,80166.2
9,2011-08-19T04:00:00.000Z,85.8,80156.7
11,2011-03-25T04:00:00.000Z,73.74,80130
42,2012-03-23T04:00:00.000Z,56.54,80125.3
42,2011-10-21T04:00:00.000Z,77.91,80124.1
9,2010-10-08T04:00:00.000Z,65.35,80104.7
37,2011-01-21T05:00:00.000Z,51.18,80093.1
15,2010-12-17T05:00:00.000Z,25.3,80062.8
12,2012-03-23T04:00:00.000Z,56.26,80035.3
37,2011-02-11T05:00:00.000Z,41.16,80022.1
9,2011-05-20T04:00:00.000Z,70.49,80008.7
37,2012-04-06T04:00:00.000Z,73.95,79993
11,2011-05-13T04:00:00.000Z,80.93,79980.1
22,2012-03-09T05:00:00.000Z,41.72,79978.2
9,2012-03-30T04:00:00.000Z,67.87,79946.4
11,2011-04-15T04:00:00.000Z,76.64,79896.7
18,2012-10-26T04:00:00.000Z,56.09,79880.5
42,2010-04-16T04:00:00.000Z,69.74,79874.1
43,2010-06-25T04:00:00.000Z,88.48,79853.7
3,2012-07-27T04:00:00.000Z,84.94,79851.7
12,2012-05-25T04:00:00.000Z,83.84,79834.6
12,2012-04-27T04:00:00.000Z,77.99,79826.7
11,2010-07-16T04:00:00.000Z,84.9,79819.3
37,2010-04-09T04:00:00.000Z,68.54,79761.9
11,2010-09-10T04:00:00.000Z,81.93,79736.7
17,2012-01-27T05:00:00.000Z,29.99,79729
18,2010-06-25T04:00:00.000Z,74.04,79717.3
11,2010-03-19T04:00:00.000Z,61.51,79711.3
9,2011-04-29T04:00:00.000Z,70.85,79699.6
40,2011-12-30T05:00:00.000Z,18.75,79696.8
43,2012-09-21T04:00:00.000Z,75.87,79693.4
12,2010-09-03T04:00:00.000Z,83.12,79682.9
11,2011-04-08T04:00:00.000Z,73.57,79648.3
43,2011-08-12T04:00:00.000Z,86.64,79637.9
42,2010-06-04T04:00:00.000Z,82.82,79630
22,2012-05-18T04:00:00.000Z,61.9,79597.5
38,2012-06-15T04:00:00.000Z,85.94,79582.3
11,2011-05-20T04:00:00.000Z,76.97,79542.3
38,2012-03-09T05:00:00.000Z,54.54,79527.7
11,2010-07-23T04:00:00.000Z,84.57,79456.6
37,2010-08-06T04:00:00.000Z,85.49,79428.8
35,2011-03-25T04:00:00.000Z,40.11,79415.4
9,2010-03-12T05:00:00.000Z,55.76,79396.4
43,2011-01-21T05:00:00.000Z,53.05,79396.3
11,2012-10-19T04:00:00.000Z,73.77,79391
23,2012-09-07T04:00:00.000Z,66.74,79356.9
18,2012-10-05T04:00:00.000Z,59.68,79346.7
12,2012-03-30T04:00:00.000Z,64.36,79337.6
29,2010-12-17T05:00:00.000Z,30.46,79276.6
38,2012-09-14T04:00:00.000Z,83.64,79255
12,2012-07-13T04:00:00.000Z,95.61,79236.7
43,2011-10-21T04:00:00.000Z,70.3,79209
18,2011-02-04T05:00:00.000Z,20.79,79190.7
35,2012-02-03T05:00:00.000Z,42.52,79179.7
37,2011-05-06T04:00:00.000Z,69.56,79173
37,2010-05-14T04:00:00.000Z,77.53,79138.8
6,2010-09-24T04:00:00.000Z,76.49,79090.8
38,2012-10-19T04:00:00.000Z,68.66,79090.7
17,2011-03-25T04:00:00.000Z,36.71,79053.4
11,2010-10-08T04:00:00.000Z,68.71,79032.8
3,2012-06-29T04:00:00.000Z,86.42,78999.5
23,2011-09-09T04:00:00.000Z,66.04,78996.8
9,2011-10-28T04:00:00.000Z,63.96,78987
17,2011-12-16T05:00:00.000Z,21.07,78985.1
36,2010-04-16T04:00:00.000Z,66.74,78974.8
18,2010-06-11T04:00:00.000Z,64.08,78952.9
18,2012-09-07T04:00:00.000Z,71.85,78926.5
18,2010-03-26T04:00:00.000Z,47.55,78918.9
12,2012-05-11T04:00:00.000Z,77.27,78912.3
11,2012-05-11T04:00:00.000Z,75.13,78910.1
9,2011-02-11T05:00:00.000Z,34.13,78847.4
11,2010-07-30T04:00:00.000Z,83.26,78832.8
34,2012-01-13T05:00:00.000Z,33.99,78821.4
37,2011-12-02T05:00:00.000Z,53.57,78809.4
9,2011-12-09T05:00:00.000Z,37.65,78792.5
35,2012-10-19T04:00:00.000Z,56.53,78760.9
34,2012-04-06T04:00:00.000Z,54.42,78749.7
9,2012-04-20T04:00:00.000Z,68.04,78749.5
17,2011-04-01T04:00:00.000Z,39.38,78721
11,2012-08-24T04:00:00.000Z,83.17,78715.5
3,2012-05-18T04:00:00.000Z,72.38,78697.1
42,2012-10-19T04:00:00.000Z,72.71,78693
43,2011-04-22T04:00:00.000Z,74.49,78670.7
9,2011-11-18T05:00:00.000Z,58.8,78665.2
36,2010-05-14T04:00:00.000Z,77.53,78663.2
17,2010-12-03T05:00:00.000Z,22.47,78659.8
11,2011-07-22T04:00:00.000Z,87.8,78655.5
11,2010-06-25T04:00:00.000Z,84.5,78611.5
17,2011-06-10T04:00:00.000Z,54.57,78567
12,2012-08-10T04:00:00.000Z,95.91,78555.3
12,2011-08-26T04:00:00.000Z,94.61,78553
34,2012-06-15T04:00:00.000Z,76.48,78552.2
9,2012-10-05T04:00:00.000Z,66.61,78550.8
42,2012-01-27T05:00:00.000Z,53.59,78538.5
43,2012-05-04T04:00:00.000Z,77.47,78518
43,2010-05-28T04:00:00.000Z,78.59,78504
12,2010-03-05T05:00:00.000Z,53.77,78479.5
11,2012-05-25T04:00:00.000Z,78.44,78476.5
42,2010-12-03T05:00:00.000Z,51.17,78474
38,2012-08-31T04:00:00.000Z,89.78,78433.2
12,2011-08-05T04:00:00.000Z,90.61,78429.2
22,2011-05-20T04:00:00.000Z,58.56,78427.6
35,2010-08-13T04:00:00.000Z,77.36,78424.7
35,2012-10-26T04:00:00.000Z,58.99,78390.7
38,2012-04-13T04:00:00.000Z,64.28,78375.4
42,2010-09-17T04:00:00.000Z,85.52,78362.5
35,2012-03-16T04:00:00.000Z,49.6,78323.2
43,2012-07-20T04:00:00.000Z,83.83,78318.6
34,2011-08-12T04:00:00.000Z,80.23,78297.3
22,2012-01-27T05:00:00.000Z,35.68,78296.2
23,2010-08-13T04:00:00.000Z,67.43,78283.5
8,2010-12-17T05:00:00.000Z,45.03,78274.1
11,2010-05-21T04:00:00.000Z,76.97,78227.8
12,2012-08-03T04:00:00.000Z,88.16,78226.8
40,2010-06-25T04:00:00.000Z,69.72,78221.5
22,2012-06-22T04:00:00.000Z,70.61,78191.4
18,2010-08-06T04:00:00.000Z,73.67,78149.7
37,2012-06-29T04:00:00.000Z,86.68,78147.6
9,2012-01-20T05:00:00.000Z,51.56,78136.3
12,2012-07-20T04:00:00.000Z,85.53,78081.5
22,2011-06-17T04:00:00.000Z,63.97,78074.7
43,2012-01-27T05:00:00.000Z,52.1,78074.5
18,2011-10-07T04:00:00.000Z,54.65,78063.1
17,2011-04-22T04:00:00.000Z,42.24,78061.1
11,2012-07-27T04:00:00.000Z,85.43,78056.9
17,2011-12-09T05:00:00.000Z,17.56,78054.7
18,2010-07-16T04:00:00.000Z,76.9,78036.5
9,2010-04-16T04:00:00.000Z,66.09,78014
18,2011-11-11T05:00:00.000Z,45.69,78000.7
18,2010-10-08T04:00:00.000Z,54.73,77991.8
18,2012-02-17T05:00:00.000Z,32.87,77977.5
3,2012-09-28T04:00:00.000Z,77.46,77952.5
12,2012-08-17T04:00:00.000Z,94.87,77949
11,2010-09-17T04:00:00.000Z,83.04,77938.5
34,2012-01-06T05:00:00.000Z,36.39,77937.6
17,2011-10-28T04:00:00.000Z,41.89,77917.7
22,2012-05-11T04:00:00.000Z,56.72,77886.6
17,2011-09-02T04:00:00.000Z,69.31,77886
34,2012-05-25T04:00:00.000Z,72.42,77865
3,2012-03-30T04:00:00.000Z,69.36,77858.6
34,2011-07-08T04:00:00.000Z,80.84,77837.9
23,2010-09-10T04:00:00.000Z,63.21,77833
17,2011-04-08T04:00:00.000Z,39.16,77802.1
11,2010-04-23T04:00:00.000Z,68.37,77792.4
12,2010-12-10T05:00:00.000Z,50.01,77759
12,2011-05-06T04:00:00.000Z,68.4,77753.7
18,2011-02-11T05:00:00.000Z,24.3,77705.9
43,2010-04-30T04:00:00.000Z,66.91,77698.2
11,2011-10-21T04:00:00.000Z,70.91,77697.5
12,2012-10-05T04:00:00.000Z,81.61,77695.1
11,2011-10-28T04:00:00.000Z,72.66,77685.6
23,2012-10-12T04:00:00.000Z,48.1,77649.2
22,2010-03-05T05:00:00.000Z,36.82,77636.6
16,2011-09-02T04:00:00.000Z,63.44,77614.7
11,2010-04-30T04:00:00.000Z,71.13,77614.1
22,2011-11-04T04:00:00.000Z,42.81,77602.8
38,2012-08-10T04:00:00.000Z,95.91,77593.1
9,2012-10-12T04:00:00.000Z,60.09,77592.9
37,2010-12-17T05:00:00.000Z,56.73,77589.4
11,2011-06-24T04:00:00.000Z,86.13,77571.2
34,2010-06-11T04:00:00.000Z,80.84,77554.4
34,2012-09-07T04:00:00.000Z,78.26,77551.1
22,2012-09-28T04:00:00.000Z,62.17,77545.8
9,2010-07-09T04:00:00.000Z,78.51,77537.5
12,2011-06-10T04:00:00.000Z,78.72,77511.7
43,2010-11-05T04:00:00.000Z,62.52,77499.9
9,2011-04-22T04:00:00.000Z,72.35,77479.1
17,2011-05-20T04:00:00.000Z,51.93,77472.6
17,2011-06-03T04:00:00.000Z,49.61,77455.6
11,2010-12-31T05:00:00.000Z,55.03,77454.2
11,2011-09-23T04:00:00.000Z,82.14,77442.9
12,2012-04-20T04:00:00.000Z,66.73,77439.9
22,2012-03-30T04:00:00.000Z,46.4,77434
37,2010-12-24T05:00:00.000Z,59.1,77401.2
34,2012-08-17T04:00:00.000Z,77.78,77379.5
12,2012-06-22T04:00:00.000Z,91.61,77377
17,2010-09-24T04:00:00.000Z,58.39,77368.7
9,2010-08-06T04:00:00.000Z,87.09,77368.5
38,2012-04-27T04:00:00.000Z,77.99,77359.2
37,2010-05-21T04:00:00.000Z,77.34,77349.9
17,2012-01-20T05:00:00.000Z,27.26,77338.1
22,2011-07-01T04:00:00.000Z,70.8,77317.9
11,2012-02-24T05:00:00.000Z,61.11,77312.2
35,2011-09-09T04:00:00.000Z,70.93,77293.2
23,2012-07-20T04:00:00.000Z,71.13,77292.3
22,2012-06-08T04:00:00.000Z,61.71,77281.2
34,2011-06-17T04:00:00.000Z,76.58,77269.3
17,2011-11-04T04:00:00.000Z,37.52,77263.1
12,2012-05-18T04:00:00.000Z,84.51,77251.8
43,2011-09-23T04:00:00.000Z,78.98,77215.2
23,2012-09-21T04:00:00.000Z,56.8,77184
9,2010-09-10T04:00:00.000Z,77.7,77159.6
23,2012-06-08T04:00:00.000Z,56.82,77140.9
9,2011-06-17T04:00:00.000Z,89.15,77123.3
12,2011-06-03T04:00:00.000Z,71.81,77121
42,2011-06-03T04:00:00.000Z,81.87,77103.4
25,2010-12-17T05:00:00.000Z,21.6,77085.6
9,2011-11-04T04:00:00.000Z,54.46,77064.3
12,2012-06-29T04:00:00.000Z,90.47,77061.5
42,2011-01-21T05:00:00.000Z,56.75,77042
34,2011-08-19T04:00:00.000Z,77.08,77029
22,2012-07-13T04:00:00.000Z,75.81,76994.5
28,2011-01-28T05:00:00.000Z,50.74,76957.6
12,2012-09-07T04:00:00.000Z,88.52,76954.3
22,2010-04-09T04:00:00.000Z,57.06,76940.4
22,2011-01-07T05:00:00.000Z,32.56,76917.3
28,2010-10-22T04:00:00.000Z,68.85,76866.6
12,2011-09-09T04:00:00.000Z,88,76787.1
12,2011-07-08T04:00:00.000Z,89.9,76780
37,2010-03-26T04:00:00.000Z,55.76,76755.3
7,2010-12-17T05:00:00.000Z,20.74,76738.4
34,2012-06-22T04:00:00.000Z,78.85,76724.9
22,2012-03-23T04:00:00.000Z,54.68,76712
37,2010-11-12T05:00:00.000Z,61.97,76709
35,2012-08-31T04:00:00.000Z,75,76706.5
9,2010-02-12T05:00:00.000Z,37.08,76652.3
11,2010-12-03T05:00:00.000Z,55.9,76633.7
23,2012-06-01T04:00:00.000Z,66.22,76627.7
12,2011-09-16T04:00:00.000Z,76.36,76625.4
9,2011-07-22T04:00:00.000Z,89.08,76624.9
17,2011-05-06T04:00:00.000Z,45.66,76554.4
30,2011-01-07T05:00:00.000Z,44.24,76554.1
37,2011-11-04T04:00:00.000Z,58.97,76552.7
9,2012-06-15T04:00:00.000Z,82.21,76509.4
37,2011-02-04T05:00:00.000Z,46.68,76504.6
17,2010-05-07T04:00:00.000Z,40.26,76476.9
37,2012-03-30T04:00:00.000Z,70.48,76473.5
18,2010-08-20T04:00:00.000Z,71.76,76418
23,2010-06-11T04:00:00.000Z,58.35,76405.7
9,2010-12-17T05:00:00.000Z,49.7,76401.1
11,2010-05-14T04:00:00.000Z,77.64,76388.2
37,2012-01-13T05:00:00.000Z,56.28,76379.9
34,2012-06-08T04:00:00.000Z,75.35,76371.7
9,2011-06-24T04:00:00.000Z,86.74,76365.8
34,2012-01-20T05:00:00.000Z,39.28,76352
37,2011-11-25T05:00:00.000Z,66.41,76351.1
15,2010-02-12T05:00:00.000Z,22,76330.5
37,2010-10-08T04:00:00.000Z,66.34,76322.5
35,2012-06-01T04:00:00.000Z,73.4,76321.3
43,2012-08-24T04:00:00.000Z,81.65,76299.4
35,2010-08-27T04:00:00.000Z,70.31,76279
15,2012-02-10T05:00:00.000Z,31.91,76278.9
12,2012-06-01T04:00:00.000Z,78.11,76278.6
40,2010-04-30T04:00:00.000Z,46.5,76262.6
17,2012-08-31T04:00:00.000Z,68.07,76260.2
12,2011-04-01T04:00:00.000Z,63.63,76247.1
9,2011-04-15T04:00:00.000Z,71.9,76235
11,2011-07-29T04:00:00.000Z,89.46,76203.3
9,2010-10-01T04:00:00.000Z,69.08,76201.3
9,2010-06-18T04:00:00.000Z,82.99,76187.1
43,2012-08-03T04:00:00.000Z,85.06,76139.3
12,2011-11-11T05:00:00.000Z,48.76,76102.7
42,2011-12-02T05:00:00.000Z,57.29,76100.4
35,2011-11-04T04:00:00.000Z,44.46,76095.1
42,2011-02-25T05:00:00.000Z,53.59,76058.4
23,2010-03-05T05:00:00.000Z,33.15,76042.2
12,2012-07-27T04:00:00.000Z,93.47,76008.5
36,2010-05-07T04:00:00.000Z,75.56,76003.2
11,2012-04-27T04:00:00.000Z,73.4,75994.7
22,2011-10-21T04:00:00.000Z,59.3,75976.3
23,2011-08-05T04:00:00.000Z,69.53,75963.6
23,2012-07-13T04:00:00.000Z,69.19,75919.1
43,2011-06-03T04:00:00.000Z,83.49,75907.3
17,2010-11-19T05:00:00.000Z,36.31,75898.9
43,2011-08-26T04:00:00.000Z,87.43,75894
11,2011-12-02T05:00:00.000Z,56.89,75879.6
23,2011-06-17T04:00:00.000Z,61.06,75877.5
37,2010-11-26T05:00:00.000Z,67.73,75848.5
22,2010-07-02T04:00:00.000Z,72.88,75833
34,2012-08-10T04:00:00.000Z,78.26,75807.9
12,2011-06-17T04:00:00.000Z,86.84,75804.6
18,2010-09-03T04:00:00.000Z,75.42,75767.2
22,2012-04-20T04:00:00.000Z,58.81,75721.7
34,2010-08-20T04:00:00.000Z,76.45,75706.4
30,2011-11-25T05:00:00.000Z,56.43,75698.9
42,2012-09-21T04:00:00.000Z,81.93,75693.8
17,2010-06-11T04:00:00.000Z,57.14,75689.4
43,2010-07-30T04:00:00.000Z,79.79,75672.7
37,2011-02-25T05:00:00.000Z,67.73,75665.2
12,2011-07-15T04:00:00.000Z,88.1,75649.5
38,2012-01-13T05:00:00.000Z,48.07,75615.8
11,2011-04-22T04:00:00.000Z,78.31,75564.9
43,2010-10-29T04:00:00.000Z,65.88,75543.7
43,2011-10-28T04:00:00.000Z,66.82,75542.2
34,2010-11-19T05:00:00.000Z,40.93,75523.7
35,2010-11-12T05:00:00.000Z,45.9,75509.9
9,2010-07-16T04:00:00.000Z,82.93,75477.9
22,2011-10-28T04:00:00.000Z,49.31,75432.3
11,2011-03-11T05:00:00.000Z,63.29,75419.5
23,2012-05-04T04:00:00.000Z,45.88,75405.3
22,2011-05-06T04:00:00.000Z,53.63,75354.3
42,2011-08-19T04:00:00.000Z,87.4,75353.7
34,2012-10-19T04:00:00.000Z,58.47,75334.3
35,2010-09-03T04:00:00.000Z,78.52,75318.9
30,2012-03-30T04:00:00.000Z,67.87,75314.7
43,2011-06-24T04:00:00.000Z,88.3,75309.9
9,2010-07-02T04:00:00.000Z,78.55,75304.6
7,2010-12-31T05:00:00.000Z,13.76,75298.6
8,2011-12-16T05:00:00.000Z,39.79,75290.8
