id,s_date,cpi,max_ws
9,2011-05-06T04:00:00.000Z,219.432,85052.3
43,2010-06-04T04:00:00.000Z,203.122,85049.6
43,2012-04-06T04:00:00.000Z,212.889,85015.8
43,2011-11-04T04:00:00.000Z,209.516,85003.2
40,2011-05-27T04:00:00.000Z,134.768,84982
28,2011-04-22T04:00:00.000Z,128.955,84979.6
17,2011-10-14T04:00:00.000Z,129.771,84968
22,2012-02-17T05:00:00.000Z,141.214,84966.6
9,2010-11-19T05:00:00.000Z,215.437,84955.7
9,2012-03-09T05:00:00.000Z,224.805,84940.5
43,2010-09-03T04:00:00.000Z,203.451,84933.7
37,2010-04-30T04:00:00.000Z,209.171,84913.8
3,2011-12-30T05:00:00.000Z,223.009,84865
9,2010-04-09T04:00:00.000Z,214.14,84788.9
40,2010-03-26T04:00:00.000Z,131.863,84788.5
11,2012-03-23T04:00:00.000Z,224.791,84741.9
35,2011-12-09T05:00:00.000Z,140.44,84718.2
37,2011-04-15T04:00:00.000Z,214.026,84708.5
43,2011-05-13T04:00:00.000Z,207.728,84685.9
40,2011-03-25T04:00:00.000Z,133.959,84659.2
9,2010-12-10T05:00:00.000Z,214.998,84651.2
11,2012-06-22T04:00:00.000Z,225.307,84622.5
6,2011-03-25T04:00:00.000Z,216.144,84613.7
23,2012-10-05T04:00:00.000Z,138.826,84597.4
22,2011-06-10T04:00:00.000Z,138.861,84583.6
28,2010-10-15T04:00:00.000Z,126.327,84563.5
35,2010-03-26T04:00:00.000Z,135.707,84559.8
3,2012-04-27T04:00:00.000Z,225.124,84550.3
23,2011-05-06T04:00:00.000Z,134.514,84546.3
28,2011-07-29T04:00:00.000Z,129.168,84541.7
17,2012-07-20T04:00:00.000Z,130.701,84537
3,2012-06-01T04:00:00.000Z,225.252,84497.9
22,2012-07-20T04:00:00.000Z,142.234,84495.2
22,2012-03-02T05:00:00.000Z,141.388,84489
28,2011-09-30T04:00:00.000Z,129.606,84485.9
16,2011-12-23T05:00:00.000Z,196.171,84481.1
42,2012-03-02T05:00:00.000Z,130.646,84453.5
43,2012-05-11T04:00:00.000Z,213.162,84434.7
23,2011-08-19T04:00:00.000Z,136.183,84415.8
11,2011-06-10T04:00:00.000Z,218.404,84408.5
43,2010-04-02T04:00:00.000Z,202.838,84400.1
43,2012-10-19T04:00:00.000Z,214.721,84388.7
11,2010-06-18T04:00:00.000Z,214.786,84357.2
28,2010-09-24T04:00:00.000Z,126.19,84311.9
11,2011-10-07T04:00:00.000Z,220.43,84208.5
40,2011-06-24T04:00:00.000Z,135.265,84183.6
35,2012-09-14T04:00:00.000Z,142.594,84173.1
43,2012-06-08T04:00:00.000Z,213.17,84140.3
11,2011-09-02T04:00:00.000Z,219.15,84137.1
40,2011-01-28T05:00:00.000Z,133.106,84125.9
18,2010-02-26T05:00:00.000Z,131.686,84118.7
9,2012-01-06T05:00:00.000Z,223.433,84106.1
35,2010-04-30T04:00:00.000Z,135.917,84092.9
23,2012-08-10T04:00:00.000Z,138.144,83963.5
11,2012-08-03T04:00:00.000Z,225.464,83961.8
22,2011-12-02T05:00:00.000Z,140.431,83958
17,2012-02-24T05:00:00.000Z,130.55,83937.8
43,2010-02-26T05:00:00.000Z,203.28,83933.1
28,2011-02-25T05:00:00.000Z,128.13,83924.1
11,2010-06-04T04:00:00.000Z,214.496,83923.2
9,2010-02-05T05:00:00.000Z,214.655,83916.6
17,2012-08-10T04:00:00.000Z,130.756,83877.9
11,2011-01-14T05:00:00.000Z,214.747,83833
17,2012-10-12T04:00:00.000Z,131.108,83821.6
12,2012-09-21T04:00:00.000Z,131.01,83801.7
11,2011-11-04T04:00:00.000Z,221.246,83789.4
9,2011-07-01T04:00:00.000Z,218.78,83780.4
42,2012-05-18T04:00:00.000Z,131.098,83776.6
43,2010-10-01T04:00:00.000Z,203.593,83776.1
40,2012-04-13T04:00:00.000Z,137.868,83756.2
28,2012-04-27T04:00:00.000Z,131.127,83734.9
40,2010-05-28T04:00:00.000Z,132.294,83717.3
18,2010-11-12T05:00:00.000Z,132.978,83657
17,2012-03-09T05:00:00.000Z,130.741,83630.2
17,2012-02-10T05:00:00.000Z,130.385,83597.2
40,2010-07-16T04:00:00.000Z,132.567,83565.7
12,2012-02-24T05:00:00.000Z,130.55,83562.1
23,2010-08-06T04:00:00.000Z,132.614,83529.2
40,2010-07-23T04:00:00.000Z,132.583,83523.2
9,2012-06-08T04:00:00.000Z,225.495,83518
45,2011-12-16T05:00:00.000Z,188.798,83514.9
3,2012-06-15T04:00:00.000Z,225.264,83514.3
3,2012-10-26T04:00:00.000Z,226.987,83489
9,2010-11-12T05:00:00.000Z,215.556,83488.9
11,2012-08-10T04:00:00.000Z,225.474,83465.2
3,2012-03-23T04:00:00.000Z,224.791,83460
9,2010-10-29T04:00:00.000Z,215.457,83454.3
9,2011-02-04T05:00:00.000Z,216.116,83428.2
9,2011-01-14T05:00:00.000Z,214.975,83424.8
9,2011-09-09T04:00:00.000Z,219.446,83424.1
23,2010-12-31T05:00:00.000Z,132.815,83414.8
43,2011-10-14T04:00:00.000Z,209.075,83405.1
43,2010-04-23T04:00:00.000Z,202.483,83382
43,2011-03-18T04:00:00.000Z,206.226,83371.1
11,2012-03-02T05:00:00.000Z,224.347,83359
37,2010-02-26T05:00:00.000Z,210.077,83352.1
12,2011-09-02T04:00:00.000Z,129.326,83335.2
17,2012-05-11T04:00:00.000Z,131.145,83334
9,2010-09-03T04:00:00.000Z,215.078,83312.2
11,2012-08-31T04:00:00.000Z,225.829,83303.8
9,2011-06-10T04:00:00.000Z,218.637,83295.7
23,2011-10-28T04:00:00.000Z,136.488,83214.3
38,2012-01-06T05:00:00.000Z,130.158,83184.2
11,2012-05-04T04:00:00.000Z,225.18,83133.3
12,2012-03-02T05:00:00.000Z,130.646,83119.5
11,2010-04-02T04:00:00.000Z,214.118,83095.6
40,2010-07-30T04:00:00.000Z,132.598,83071.8
3,2012-06-22T04:00:00.000Z,225.307,83066
8,2011-01-07T05:00:00.000Z,214.742,83057.9
43,2010-11-12T05:00:00.000Z,203.919,83053
38,2012-10-12T04:00:00.000Z,131.108,83007.9
37,2010-03-12T05:00:00.000Z,210.141,83004.4
22,2011-09-16T04:00:00.000Z,140.273,82999.7
11,2011-10-14T04:00:00.000Z,220.749,82996.7
11,2010-11-12T05:00:00.000Z,215.326,82989.4
9,2011-07-15T04:00:00.000Z,218.961,82968.5
11,2011-03-18T04:00:00.000Z,217.724,82967.1
11,2010-04-16T04:00:00.000Z,213.773,82965.2
18,2011-02-25T05:00:00.000Z,133.492,82955.9
37,2010-03-05T05:00:00.000Z,210.109,82953.8
43,2011-01-07T05:00:00.000Z,203.427,82940.3
43,2010-12-17T05:00:00.000Z,203.4,82924.3
11,2012-09-07T04:00:00.000Z,225.966,82872.5
11,2011-09-16T04:00:00.000Z,219.397,82841.9
43,2011-02-18T05:00:00.000Z,205.168,82837.7
35,2011-10-14T04:00:00.000Z,140.478,82828.8
34,2011-12-16T05:00:00.000Z,129.898,82795
9,2011-01-21T05:00:00.000Z,215.355,82758.5
42,2012-08-03T04:00:00.000Z,130.738,82750.7
43,2010-11-19T05:00:00.000Z,203.819,82748.3
9,2012-05-18T04:00:00.000Z,225.494,82741.1
40,2011-05-13T04:00:00.000Z,134.593,82726.8
12,2012-04-06T04:00:00.000Z,131.038,82702
17,2011-02-25T05:00:00.000Z,128.13,82659.5
11,2011-12-30T05:00:00.000Z,223.009,82653
11,2012-09-28T04:00:00.000Z,226.518,82639.4
9,2011-09-02T04:00:00.000Z,219.382,82635
11,2011-08-26T04:00:00.000Z,219.087,82623.5
9,2012-04-27T04:00:00.000Z,225.367,82602.4
28,2012-08-24T04:00:00.000Z,130.838,82585.6
43,2011-02-11T05:00:00.000Z,204.874,82572.8
22,2012-01-06T05:00:00.000Z,140.646,82570.5
9,2010-11-05T04:00:00.000Z,215.507,82565
9,2010-04-23T04:00:00.000Z,213.95,82534.4
40,2010-09-24T04:00:00.000Z,132.762,82501.4
9,2011-09-16T04:00:00.000Z,219.63,82488.6
9,2012-05-04T04:00:00.000Z,225.423,82463.3
43,2012-02-03T05:00:00.000Z,211.676,82455.9
11,2012-07-20T04:00:00.000Z,225.444,82448.7
42,2012-04-20T04:00:00.000Z,131.117,82439
12,2012-03-09T05:00:00.000Z,130.741,82428.8
7,2011-12-30T05:00:00.000Z,196.359,82424.2
23,2012-06-29T04:00:00.000Z,138.196,82395.9
9,2011-12-23T05:00:00.000Z,223.066,82352.5
42,2010-05-14T04:00:00.000Z,126.209,82330.2
38,2012-08-03T04:00:00.000Z,130.738,82322.8
18,2010-07-02T04:00:00.000Z,132.522,82285.8
22,2012-08-31T04:00:00.000Z,142.405,82280.3
11,2011-07-15T04:00:00.000Z,218.728,82248.2
42,2010-07-16T04:00:00.000Z,126.15,82205.5
35,2010-09-10T04:00:00.000Z,136.621,82173.7
9,2011-06-03T04:00:00.000Z,218.878,82075.4
23,2011-06-24T04:00:00.000Z,135.265,82044.6
11,2011-09-09T04:00:00.000Z,219.214,81993.3
12,2012-04-13T04:00:00.000Z,131.108,81975.7
17,2011-01-28T05:00:00.000Z,127.58,81969.7
28,2010-10-29T04:00:00.000Z,126.436,81961.4
12,2011-03-04T05:00:00.000Z,128.265,81948.7
11,2011-01-21T05:00:00.000Z,215.127,81921.9
9,2011-09-23T04:00:00.000Z,219.975,81917
23,2010-02-26T05:00:00.000Z,131.686,81875
34,2012-07-06T04:00:00.000Z,130.72,81871
9,2011-03-25T04:00:00.000Z,218.201,81866.4
23,2010-07-23T04:00:00.000Z,132.583,81848.8
35,2010-04-09T04:00:00.000Z,135.786,81833.4
12,2012-02-03T05:00:00.000Z,130.35,81824.2
43,2010-07-23T04:00:00.000Z,203.175,81813.2
9,2012-03-23T04:00:00.000Z,225.034,81799.8
23,2012-06-22T04:00:00.000Z,138.163,81682.5
16,2010-09-10T04:00:00.000Z,190.396,81655.2
3,2012-08-31T04:00:00.000Z,225.829,81614.8
12,2012-08-31T04:00:00.000Z,130.885,81614
17,2011-03-04T05:00:00.000Z,128.265,81574.5
40,2010-05-21T04:00:00.000Z,132.223,81573.8
11,2010-07-09T04:00:00.000Z,214.427,81550.5
23,2011-07-08T04:00:00.000Z,135.628,81546.8
35,2012-07-06T04:00:00.000Z,142.223,81484.7
18,2010-08-27T04:00:00.000Z,132.693,81475.8
17,2012-09-21T04:00:00.000Z,131.01,81460.5
28,2012-09-21T04:00:00.000Z,131.01,81457.7
12,2012-03-16T04:00:00.000Z,130.826,81436.8
17,2012-07-27T04:00:00.000Z,130.72,81433.5
34,2011-11-18T05:00:00.000Z,129.827,81432.9
23,2010-07-30T04:00:00.000Z,132.598,81429.6
43,2010-08-27T04:00:00.000Z,203.48,81410
43,2012-02-24T05:00:00.000Z,212.117,81405.8
43,2010-12-10T05:00:00.000Z,203.448,81391
43,2011-05-06T04:00:00.000Z,207.571,81384
12,2012-05-04T04:00:00.000Z,131.136,81374.3
18,2011-08-26T04:00:00.000Z,136.214,81362
23,2012-08-03T04:00:00.000Z,138.174,81356.3
9,2012-01-13T05:00:00.000Z,223.617,81314.2
17,2012-06-01T04:00:00.000Z,130.959,81303.5
35,2010-05-07T04:00:00.000Z,135.962,81284.9
43,2010-09-24T04:00:00.000Z,203.522,81284
42,2012-02-24T05:00:00.000Z,130.55,81277.1
42,2010-11-19T05:00:00.000Z,126.607,81262.6
23,2011-10-07T04:00:00.000Z,136.472,81254.8
11,2011-06-03T04:00:00.000Z,218.645,81244.9
17,2010-07-02T04:00:00.000Z,126.139,81242.3
11,2012-01-20T05:00:00.000Z,223.47,81238.3
43,2010-03-26T04:00:00.000Z,203.017,81222.4
40,2012-03-23T04:00:00.000Z,137.655,81202.4
28,2011-03-25T04:00:00.000Z,128.616,81185.7
3,2012-08-17T04:00:00.000Z,225.556,81180.6
11,2010-05-28T04:00:00.000Z,214.204,81167.9
28,2011-04-29T04:00:00.000Z,129,81155.8
22,2011-11-11T05:00:00.000Z,140.411,81124.3
23,2011-09-02T04:00:00.000Z,136.244,81111.6
23,2011-11-11T05:00:00.000Z,136.462,81054.1
9,2012-02-24T05:00:00.000Z,224.374,81029
43,2011-03-04T05:00:00.000Z,205.715,81023.8
11,2012-06-29T04:00:00.000Z,225.349,81018.1
43,2012-07-06T04:00:00.000Z,213.28,81007.6
11,2012-09-14T04:00:00.000Z,226.112,80986.7
22,2011-03-11T05:00:00.000Z,137.627,80949.6
43,2011-06-10T04:00:00.000Z,206.896,80944.4
34,2012-10-12T04:00:00.000Z,131.108,80943.7
11,2011-07-01T04:00:00.000Z,218.547,80935.3
17,2011-08-26T04:00:00.000Z,129.283,80903.4
15,2010-02-05T05:00:00.000Z,131.528,80900.2
43,2011-08-05T04:00:00.000Z,207.373,80872.2
40,2010-04-23T04:00:00.000Z,132.023,80853.6
11,2012-04-20T04:00:00.000Z,225.069,80833.4
37,2012-02-03T05:00:00.000Z,218.862,80830.7
43,2011-05-20T04:00:00.000Z,207.52,80785.2
43,2010-07-02T04:00:00.000Z,203.164,80772.8
38,2011-12-09T05:00:00.000Z,129.856,80749.8
12,2012-06-15T04:00:00.000Z,130.83,80720.3
12,2011-02-18T05:00:00.000Z,127.995,80650
22,2011-10-14T04:00:00.000Z,140.478,80620.4
11,2011-04-29T04:00:00.000Z,219.024,80593.6
28,2012-08-31T04:00:00.000Z,130.885,80564.6
17,2011-08-05T04:00:00.000Z,129.185,80554.5
43,2012-03-23T04:00:00.000Z,212.74,80545.4
32,2010-12-31T05:00:00.000Z,191.256,80496.8
11,2010-11-05T04:00:00.000Z,215.277,80474.7
9,2012-07-13T04:00:00.000Z,225.677,80464.1
30,2012-04-20T04:00:00.000Z,221.202,80457
22,2011-04-15T04:00:00.000Z,138.165,80456.9
22,2012-01-20T05:00:00.000Z,140.809,80419.7
28,2011-12-30T05:00:00.000Z,130.071,80388.6
42,2011-03-18T04:00:00.000Z,128.512,80382.1
3,2012-08-10T04:00:00.000Z,225.474,80323.7
17,2011-07-01T04:00:00.000Z,129.089,80321.7
42,2011-02-18T05:00:00.000Z,127.995,80321.4
22,2012-04-13T04:00:00.000Z,141.843,80312.7
37,2011-02-18T05:00:00.000Z,212.006,80295.4
42,2011-06-17T04:00:00.000Z,129.043,80282.6
28,2011-01-21T05:00:00.000Z,127.44,80276.8
11,2010-08-27T04:00:00.000Z,214.89,80244.9
9,2012-01-27T05:00:00.000Z,223.806,80242
11,2012-05-18T04:00:00.000Z,225.251,80235.7
34,2012-02-10T05:00:00.000Z,130.385,80234.1
11,2010-03-26T04:00:00.000Z,214.324,80232.7
28,2012-09-28T04:00:00.000Z,131.043,80209
34,2011-12-09T05:00:00.000Z,129.856,80195.9
12,2012-07-06T04:00:00.000Z,130.72,80195.8
35,2012-08-03T04:00:00.000Z,142.192,80195.7
6,2010-10-01T04:00:00.000Z,213.191,80180.1
37,2011-06-17T04:00:00.000Z,213.748,80166.2
9,2011-08-19T04:00:00.000Z,219.256,80156.7
11,2011-03-25T04:00:00.000Z,217.967,80130
42,2012-03-23T04:00:00.000Z,130.897,80125.3
42,2011-10-21T04:00:00.000Z,129.782,80124.1
9,2010-10-08T04:00:00.000Z,215.29,80104.7
37,2011-01-21T05:00:00.000Z,210.603,80093.1
15,2010-12-17T05:00:00.000Z,132.68,80062.8
12,2012-03-23T04:00:00.000Z,130.897,80035.3
37,2011-02-11T05:00:00.000Z,211.699,80022.1
9,2011-05-20T04:00:00.000Z,219.362,80008.7
37,2012-04-06T04:00:00.000Z,220.12,79993
11,2011-05-13T04:00:00.000Z,219.368,79980.1
22,2012-03-09T05:00:00.000Z,141.474,79978.2
9,2012-03-30T04:00:00.000Z,225.108,79946.4
11,2011-04-15T04:00:00.000Z,218.679,79896.7
18,2012-10-26T04:00:00.000Z,138.728,79880.5
42,2010-04-16T04:00:00.000Z,126.562,79874.1
43,2010-06-25T04:00:00.000Z,203.267,79853.7
3,2012-07-27T04:00:00.000Z,225.454,79851.7
12,2012-05-25T04:00:00.000Z,131.029,79834.6
12,2012-04-27T04:00:00.000Z,131.127,79826.7
11,2010-07-16T04:00:00.000Z,214.418,79819.3
37,2010-04-09T04:00:00.000Z,209.401,79761.9
11,2010-09-10T04:00:00.000Z,214.807,79736.7
17,2012-01-27T05:00:00.000Z,130.314,79729
18,2010-06-25T04:00:00.000Z,132.498,79717.3
11,2010-03-19T04:00:00.000Z,214.53,79711.3
9,2011-04-29T04:00:00.000Z,219.259,79699.6
40,2011-12-30T05:00:00.000Z,136.643,79696.8
43,2012-09-21T04:00:00.000Z,214.119,79693.4
12,2010-09-03T04:00:00.000Z,126.102,79682.9
11,2011-04-08T04:00:00.000Z,218.455,79648.3
43,2011-08-12T04:00:00.000Z,207.433,79637.9
42,2010-06-04T04:00:00.000Z,126.136,79630
22,2012-05-18T04:00:00.000Z,142.097,79597.5
38,2012-06-15T04:00:00.000Z,130.83,79582.3
11,2011-05-20T04:00:00.000Z,219.127,79542.3
38,2012-03-09T05:00:00.000Z,130.741,79527.7
11,2010-07-23T04:00:00.000Z,214.557,79456.6
37,2010-08-06T04:00:00.000Z,210.261,79428.8
35,2011-03-25T04:00:00.000Z,137.848,79415.4
9,2010-03-12T05:00:00.000Z,214.933,79396.4
43,2011-01-21T05:00:00.000Z,203.832,79396.3
11,2012-10-19T04:00:00.000Z,226.969,79391
23,2012-09-07T04:00:00.000Z,138.473,79356.9
18,2012-10-05T04:00:00.000Z,138.826,79346.7
12,2012-03-30T04:00:00.000Z,130.967,79337.6
29,2010-12-17T05:00:00.000Z,132.68,79276.6
38,2012-09-14T04:00:00.000Z,130.978,79255
12,2012-07-13T04:00:00.000Z,130.683,79236.7
43,2011-10-21T04:00:00.000Z,209.222,79209
18,2011-02-04T05:00:00.000Z,133.183,79190.7
35,2012-02-03T05:00:00.000Z,141.016,79179.7
37,2011-05-06T04:00:00.000Z,214.524,79173
37,2010-05-14T04:00:00.000Z,209.119,79138.8
6,2010-09-24T04:00:00.000Z,213.115,79090.8
38,2012-10-19T04:00:00.000Z,131.15,79090.7
17,2011-03-25T04:00:00.000Z,128.616,79053.4
11,2010-10-08T04:00:00.000Z,215.061,79032.8
3,2012-06-29T04:00:00.000Z,225.349,78999.5
23,2011-09-09T04:00:00.000Z,136.275,78996.8
9,2011-10-28T04:00:00.000Z,221.316,78987
17,2011-12-16T05:00:00.000Z,129.898,78985.1
36,2010-04-16T04:00:00.000Z,209.269,78974.8
18,2010-06-11T04:00:00.000Z,132.436,78952.9
18,2012-09-07T04:00:00.000Z,138.473,78926.5
18,2010-03-26T04:00:00.000Z,131.863,78918.9
12,2012-05-11T04:00:00.000Z,131.145,78912.3
11,2012-05-11T04:00:00.000Z,225.235,78910.1
9,2011-02-11T05:00:00.000Z,216.497,78847.4
11,2010-07-30T04:00:00.000Z,214.695,78832.8
34,2012-01-13T05:00:00.000Z,130.244,78821.4
37,2011-12-02T05:00:00.000Z,217.423,78809.4
9,2011-12-09T05:00:00.000Z,222.656,78792.5
35,2012-10-19T04:00:00.000Z,142.863,78760.9
34,2012-04-06T04:00:00.000Z,131.038,78749.7
9,2012-04-20T04:00:00.000Z,225.312,78749.5
17,2011-04-01T04:00:00.000Z,128.72,78721
11,2012-08-24T04:00:00.000Z,225.693,78715.5
3,2012-05-18T04:00:00.000Z,225.251,78697.1
42,2012-10-19T04:00:00.000Z,131.15,78693
43,2011-04-22T04:00:00.000Z,207.258,78670.7
9,2011-11-18T05:00:00.000Z,221.88,78665.2
36,2010-05-14T04:00:00.000Z,209.119,78663.2
17,2010-12-03T05:00:00.000Z,126.731,78659.8
11,2011-07-22T04:00:00.000Z,218.786,78655.5
11,2010-06-25T04:00:00.000Z,214.666,78611.5
17,2011-06-10T04:00:00.000Z,129.036,78567
12,2012-08-10T04:00:00.000Z,130.756,78555.3
12,2011-08-26T04:00:00.000Z,129.283,78553
34,2012-06-15T04:00:00.000Z,130.83,78552.2
9,2012-10-05T04:00:00.000Z,226.966,78550.8
42,2012-01-27T05:00:00.000Z,130.314,78538.5
43,2012-05-04T04:00:00.000Z,213.113,78518
43,2010-05-28T04:00:00.000Z,202.872,78504
12,2010-03-05T05:00:00.000Z,126.578,78479.5
11,2012-05-25T04:00:00.000Z,225.252,78476.5
42,2010-12-03T05:00:00.000Z,126.731,78474
38,2012-08-31T04:00:00.000Z,130.885,78433.2
12,2011-08-05T04:00:00.000Z,129.185,78429.2
22,2011-05-20T04:00:00.000Z,138.587,78427.6
35,2010-08-13T04:00:00.000Z,136.493,78424.7
35,2012-10-26T04:00:00.000Z,142.762,78390.7
38,2012-04-13T04:00:00.000Z,131.108,78375.4
42,2010-09-17T04:00:00.000Z,126.145,78362.5
35,2012-03-16T04:00:00.000Z,141.555,78323.2
43,2012-07-20T04:00:00.000Z,213.322,78318.6
34,2011-08-12T04:00:00.000Z,129.202,78297.3
22,2012-01-27T05:00:00.000Z,140.912,78296.2
23,2010-08-13T04:00:00.000Z,132.63,78283.5
8,2010-12-17T05:00:00.000Z,214.751,78274.1
11,2010-05-21T04:00:00.000Z,213.912,78227.8
12,2012-08-03T04:00:00.000Z,130.738,78226.8
40,2010-06-25T04:00:00.000Z,132.498,78221.5
22,2012-06-22T04:00:00.000Z,142.161,78191.4
18,2010-08-06T04:00:00.000Z,132.614,78149.7
37,2012-06-29T04:00:00.000Z,220.528,78147.6
9,2012-01-20T05:00:00.000Z,223.711,78136.3
12,2012-07-20T04:00:00.000Z,130.701,78081.5
22,2011-06-17T04:00:00.000Z,139.003,78074.7
43,2012-01-27T05:00:00.000Z,211.588,78074.5
18,2011-10-07T04:00:00.000Z,136.472,78063.1
17,2011-04-22T04:00:00.000Z,128.955,78061.1
11,2012-07-27T04:00:00.000Z,225.454,78056.9
17,2011-12-09T05:00:00.000Z,129.856,78054.7
18,2010-07-16T04:00:00.000Z,132.567,78036.5
9,2010-04-16T04:00:00.000Z,214,78014
18,2011-11-11T05:00:00.000Z,136.462,78000.7
18,2010-10-08T04:00:00.000Z,132.752,77991.8
18,2012-02-17T05:00:00.000Z,137.258,77977.5
3,2012-09-28T04:00:00.000Z,226.518,77952.5
12,2012-08-17T04:00:00.000Z,130.791,77949
11,2010-09-17T04:00:00.000Z,214.832,77938.5
34,2012-01-06T05:00:00.000Z,130.158,77937.6
17,2011-10-28T04:00:00.000Z,129.794,77917.7
22,2012-05-11T04:00:00.000Z,142.076,77886.6
17,2011-09-02T04:00:00.000Z,129.326,77886
34,2012-05-25T04:00:00.000Z,131.029,77865
3,2012-03-30T04:00:00.000Z,224.865,77858.6
34,2011-07-08T04:00:00.000Z,129.113,77837.9
23,2010-09-10T04:00:00.000Z,132.756,77833
17,2011-04-08T04:00:00.000Z,128.824,77802.1
11,2010-04-23T04:00:00.000Z,213.722,77792.4
12,2010-12-10T05:00:00.000Z,126.793,77759
12,2011-05-06T04:00:00.000Z,129.044,77753.7
18,2011-02-11T05:00:00.000Z,133.261,77705.9
43,2010-04-30T04:00:00.000Z,202.431,77698.2
11,2011-10-21T04:00:00.000Z,220.914,77697.5
12,2012-10-05T04:00:00.000Z,131.076,77695.1
11,2011-10-28T04:00:00.000Z,221.08,77685.6
23,2012-10-12T04:00:00.000Z,138.912,77649.2
22,2010-03-05T05:00:00.000Z,135.573,77636.6
16,2011-09-02T04:00:00.000Z,194.509,77614.7
11,2010-04-30T04:00:00.000Z,213.672,77614.1
22,2011-11-04T04:00:00.000Z,140.428,77602.8
38,2012-08-10T04:00:00.000Z,130.756,77593.1
9,2012-10-12T04:00:00.000Z,227.169,77592.9
37,2010-12-17T05:00:00.000Z,210.179,77589.4
11,2011-06-24T04:00:00.000Z,218.451,77571.2
34,2010-06-11T04:00:00.000Z,126.112,77554.4
34,2012-09-07T04:00:00.000Z,130.933,77551.1
22,2012-09-28T04:00:00.000Z,142.766,77545.8
9,2010-07-09T04:00:00.000Z,214.656,77537.5
12,2011-06-10T04:00:00.000Z,129.036,77511.7
43,2010-11-05T04:00:00.000Z,203.871,77499.9
9,2011-04-22T04:00:00.000Z,219.086,77479.1
17,2011-05-20T04:00:00.000Z,129.076,77472.6
17,2011-06-03T04:00:00.000Z,129.049,77455.6
11,2010-12-31T05:00:00.000Z,214.699,77454.2
11,2011-09-23T04:00:00.000Z,219.741,77442.9
12,2012-04-20T04:00:00.000Z,131.117,77439.9
22,2012-03-30T04:00:00.000Z,141.699,77434
37,2010-12-24T05:00:00.000Z,210.181,77401.2
34,2012-08-17T04:00:00.000Z,130.791,77379.5
12,2012-06-22T04:00:00.000Z,130.793,77377
17,2010-09-24T04:00:00.000Z,126.19,77368.7
9,2010-08-06T04:00:00.000Z,215.065,77368.5
38,2012-04-27T04:00:00.000Z,131.127,77359.2
37,2010-05-21T04:00:00.000Z,209.392,77349.9
17,2012-01-20T05:00:00.000Z,130.279,77338.1
22,2011-07-01T04:00:00.000Z,139.364,77317.9
11,2012-02-24T05:00:00.000Z,224.132,77312.2
35,2011-09-09T04:00:00.000Z,140.231,77293.2
23,2012-07-20T04:00:00.000Z,138.233,77292.3
22,2012-06-08T04:00:00.000Z,142.116,77281.2
34,2011-06-17T04:00:00.000Z,129.043,77269.3
17,2011-11-04T04:00:00.000Z,129.805,77263.1
12,2012-05-18T04:00:00.000Z,131.098,77251.8
43,2011-09-23T04:00:00.000Z,208.164,77215.2
23,2012-09-21T04:00:00.000Z,138.653,77184
9,2010-09-10T04:00:00.000Z,215.036,77159.6
23,2012-06-08T04:00:00.000Z,138.117,77140.9
9,2011-06-17T04:00:00.000Z,218.588,77123.3
12,2011-06-03T04:00:00.000Z,129.049,77121
42,2011-06-03T04:00:00.000Z,129.049,77103.4
25,2010-12-17T05:00:00.000Z,204.632,77085.6
9,2011-11-04T04:00:00.000Z,221.482,77064.3
12,2012-06-29T04:00:00.000Z,130.756,77061.5
42,2011-01-21T05:00:00.000Z,127.44,77042
34,2011-08-19T04:00:00.000Z,129.241,77029
22,2012-07-13T04:00:00.000Z,142.255,76994.5
28,2011-01-28T05:00:00.000Z,127.58,76957.6
12,2012-09-07T04:00:00.000Z,130.933,76954.3
22,2010-04-09T04:00:00.000Z,135.786,76940.4
22,2011-01-07T05:00:00.000Z,136.733,76917.3
28,2010-10-22T04:00:00.000Z,126.382,76866.6
12,2011-09-09T04:00:00.000Z,129.369,76787.1
12,2011-07-08T04:00:00.000Z,129.113,76780
37,2010-03-26T04:00:00.000Z,209.787,76755.3
7,2010-12-17T05:00:00.000Z,191.03,76738.4
34,2012-06-22T04:00:00.000Z,130.793,76724.9
22,2012-03-23T04:00:00.000Z,141.627,76712
37,2010-11-12T05:00:00.000Z,210.767,76709
35,2012-08-31T04:00:00.000Z,142.405,76706.5
9,2010-02-12T05:00:00.000Z,214.806,76652.3
11,2010-12-03T05:00:00.000Z,214.915,76633.7
23,2012-06-01T04:00:00.000Z,138.114,76627.7
12,2011-09-16T04:00:00.000Z,129.431,76625.4
9,2011-07-22T04:00:00.000Z,219.019,76624.9
17,2011-05-06T04:00:00.000Z,129.044,76554.4
30,2011-01-07T05:00:00.000Z,211.065,76554.1
37,2011-11-04T04:00:00.000Z,216.563,76552.7
9,2012-06-15T04:00:00.000Z,225.507,76509.4
37,2011-02-04T05:00:00.000Z,211.333,76504.6
17,2010-05-07T04:00:00.000Z,126.29,76476.9
37,2012-03-30T04:00:00.000Z,220.045,76473.5
18,2010-08-20T04:00:00.000Z,132.662,76418
23,2010-06-11T04:00:00.000Z,132.436,76405.7
9,2010-12-17T05:00:00.000Z,214.933,76401.1
11,2010-05-14T04:00:00.000Z,213.62,76388.2
37,2012-01-13T05:00:00.000Z,218.582,76379.9
34,2012-06-08T04:00:00.000Z,130.89,76371.7
9,2011-06-24T04:00:00.000Z,218.684,76365.8
